 sim_time real_time ratio_sim_real
2421 355.231 4907.69 0.0415576
2422 355.304 4909.71 0.0362479
2423 355.391 4911.71 0.0433776
2424 355.478 4913.73 0.0431398
2425 355.564 4915.75 0.0425127
2426 355.644 4917.76 0.0398912
2427 355.723 4919.76 0.039337
2428 355.818 4921.77 0.0472774
2429 355.903 4923.77 0.042486
2430 355.979 4925.78 0.0379309
2431 356.027 4927.79 0.0238762
2432 356.12 4929.8 0.0461838
2433 356.2 4931.82 0.0395853
2434 356.27 4933.83 0.0348937
2435 356.36 4935.83 0.0449821
2436 356.436 4937.83 0.0379838
2437 356.524 4939.83 0.0439774
2438 356.597 4941.85 0.0362593
2439 356.68 4943.85 0.0414857
2440 356.767 4945.86 0.0431875
2441 356.839 4947.86 0.0359763
2442 356.925 4949.87 0.0428645
2443 356.999 4951.88 0.0366898
2444 357.075 4953.89 0.0379341
2445 357.165134 4955.89 0.0450563
2446 357.251134 4957.9 0.0427065
2447 357.34 4959.91 0.0441644
2448 357.432 4961.92 0.0458065
2449 357.522 4963.93 0.0448314
2450 357.603 4965.94 0.0403376
2451 357.687 4967.95 0.041805
2452 357.774 4969.95 0.0434406
2453 357.866 4971.96 0.0457937
2454 357.956 4973.97 0.0448465
2455 358.02 4975.98 0.0318122
2456 358.109 4977.99 0.0443563
2457 358.201 4979.99 0.0459703
2458 358.286 4981.99 0.0424483
2459 358.365 4984.01 0.0391395
2460 358.442 4986.01 0.0384148
2461 358.521 4988.02 0.0394194
2462 358.598 4990.02 0.0384345
2463 358.682 4992.02 0.0419273
2464 358.776 4994.03 0.0468748
2465 358.848 4996.04 0.0358443
2466 358.93 4998.04 0.0409035
2467 359.004 5000.05 0.0368413
2468 359.091 5002.05 0.0434376
2469 359.176 5004.07 0.0420839
2470 359.260134 5006.07 0.0420475
2471 359.336 5008.08 0.0378361
2472 359.41664355427 5010.08 0.0402268
2473 359.504 5012.09 0.0435565
2474 359.6 5014.16 0.0463413
2475 359.682 5016.16 0.040941
2476 359.775 5018.18 0.0461121
2477 359.872 5020.18 0.0484712
2478 359.956 5022.19 0.0417532
2479 360.018 5024.19 0.0309813
2480 360.11 5026.2 0.0459712
2481 360.201 5028.2 0.0453264
2482 360.284 5030.21 0.0412658
2483 360.383 5032.22 0.0493717
2484 360.473 5034.24 0.044552
2485 360.554134 5036.24 0.0405134
2486 360.642 5038.26 0.0436484
2487 360.728 5040.27 0.0427776
2488 360.81 5042.27 0.0408958
2489 360.901 5044.27 0.0454834
2490 360.971 5046.28 0.0348244
2491 361.055134 5048.29 0.0419812
2492 361.132 5050.98 0.0285655
2493 361.218 5052.98 0.0429458
2494 361.307 5054.98 0.0444532
2495 361.391 5057.0 0.0416759
2496 361.470134 5059.01 0.039322
2497 361.558 5061.01 0.0438568
2498 361.64 5063.03 0.0406673
2499 361.735134 5065.05 0.0469963
2500 361.821 5067.07 0.0425934
2501 361.903 5069.07 0.0409796
2502 361.992 5071.07 0.0444262
2503 362.066 5073.08 0.0369632
2504 362.148 5075.08 0.0408969
2505 362.232 5077.08 0.0419492
2506 362.318 5079.1 0.0426391
2507 362.408 5081.12 0.0446317
2508 362.499 5083.13 0.0452788
2509 362.593 5085.13 0.0468609
2510 362.683 5087.15 0.0446213
2511 362.779 5089.15 0.0479942
2512 362.868 5091.16 0.0442509
2513 362.95 5093.17 0.0407309
2514 363.031 5095.18 0.0404252
2515 363.122 5097.19 0.0452299
2516 363.2 5099.22 0.0383401
2517 363.29 5101.24 0.0445714
2518 363.378 5103.24 0.043997
2519 363.467 5105.26 0.0441843
2520 363.568 5107.26 0.0504873
2521 363.654 5109.27 0.0426791
2522 363.75 5111.28 0.0478431
2523 363.838 5113.28 0.0438946
2524 363.924 5115.3 0.0427723
2525 364.0 5117.6 0.0330431
2526 364.086 5119.6 0.0429723
2527 364.173 5121.6 0.043461
2528 364.264 5123.61 0.0453039
2529 364.364 5125.62 0.0495676
2530 364.455 5127.63 0.0453299
2531 364.544134 5129.63 0.0445277
2532 364.628 5131.64 0.041718
2533 364.708 5133.65 0.0399772
2534 364.786 5135.67 0.0385581
2535 364.878 5137.68 0.0456927
2536 364.967 5139.7 0.0440459
2537 365.045 5141.71 0.0387787
2538 365.138 5143.74 0.0459795
2539 365.219134 5145.74 0.0404494
2540 365.312 5147.76 0.0459249
2541 365.405 5149.77 0.0464239
2542 365.499 5151.78 0.0467485
2543 365.59 5153.78 0.0454071
2544 365.664 5155.79 0.036893
2545 365.741 5157.8 0.0382704
2546 365.833 5159.81 0.0457566
2547 365.917 5161.82 0.0418099
2548 366.0 5164.08 0.0367136
2549 366.09 5166.08 0.0449789
2550 366.176 5168.09 0.0428454
2551 366.27 5170.11 0.0466279
2552 366.362 5172.11 0.045941
2553 366.449 5174.11 0.0433807
2554 366.546 5176.12 0.0482863
2555 366.642 5178.13 0.0477148
2556 366.723 5180.15 0.0401457
2557 366.812 5182.17 0.0441443
2558 366.913 5184.18 0.0502397
2559 367.004 5186.18 0.0453669
2560 367.094 5188.2 0.0446467
2561 367.182 5190.22 0.0435998
2562 367.276 5192.23 0.0466706
2563 367.374 5194.24 0.0487752
2564 367.462 5196.25 0.0437282
2565 367.554 5198.26 0.0458698
2566 367.627 5200.26 0.0364784
2567 367.717 5202.27 0.0448509
2568 367.81 5204.28 0.0461146
2569 367.887134 5206.29 0.0384096
2570 367.972 5208.3 0.042337
2571 368.044 5210.32 0.0356727
2572 368.133 5212.33 0.0442729
2573 368.218134 5214.34 0.0423329
2574 368.315 5216.34 0.0482594
2575 368.404 5218.36 0.0442223
2576 368.492 5220.36 0.0439293
2577 368.573 5222.36 0.0404815
2578 368.676 5224.37 0.051378
2579 368.773 5226.38 0.0481531
2580 368.844134 5228.38 0.0354796
2581 368.917 5230.4 0.0362031
2582 369.0 5232.43 0.0408827
2583 369.094 5234.43 0.0468258
2584 369.19 5236.44 0.0478161
2585 369.278 5238.46 0.043553
2586 369.367 5240.47 0.044444
2587 369.451 5242.48 0.0416423
2588 369.542134 5244.49 0.0453352
2589 369.626 5246.5 0.0418302
2590 369.71 5248.51 0.0418082
2591 369.808 5250.51 0.0488141
2592 369.897 5252.53 0.0441571
2593 369.986 5254.54 0.0442511
2594 370.058 5256.55 0.0358913
2595 370.147 5258.56 0.0442331
2596 370.233 5260.56 0.0429492
2597 370.327 5262.58 0.0466524
2598 370.413 5264.59 0.042799
2599 370.504 5266.6 0.0451422
2600 370.606 5268.62 0.0504332
2601 370.702 5270.64 0.047729
2602 370.786 5272.64 0.0419271
2603 370.87 5274.65 0.0417963
2604 370.958 5276.66 0.0437337
2605 371.036 5278.69 0.0385086
2606 371.134 5280.7 0.0485844
2607 371.216134 5282.71 0.0410313
2608 371.304 5284.72 0.0435654
2609 371.392 5286.75 0.0434619
2610 371.479 5288.75 0.0433872
2611 371.567 5290.76 0.0437611
2612 371.652 5292.77 0.042398
2613 371.746 5294.77 0.0468625
2614 371.832 5296.78 0.042946
2615 371.927 5298.78 0.0474541
2616 372.0 5301.09 0.0315743
2617 372.094 5303.1 0.0467865
2618 372.188 5305.1 0.0469894
2619 372.28 5307.1 0.0459965
2620 372.368134 5309.1 0.0440614
2621 372.456 5311.11 0.0438302
2622 372.552 5313.11 0.0478923
2623 372.656 5315.12 0.0517396
2624 372.757 5317.12 0.0504438
2625 372.843 5319.14 0.0426574
2626 372.937 5321.15 0.0466312
2627 373.014 5323.17 0.0382165
2628 373.086 5325.17 0.0359432
2629 373.18 5327.18 0.0468275
2630 373.272 5329.18 0.0458917
2631 373.369134 5331.2 0.0482785
2632 373.464 5333.21 0.0471818
2633 373.562 5335.22 0.048725
2634 373.65 5337.23 0.0436783
2635 373.739 5339.25 0.0441102
2636 373.839134 5341.26 0.0499226
2637 373.925 5343.26 0.0428138
2638 374.0 5345.29 0.0370102
2639 374.093 5347.3 0.0461642
2640 374.197 5349.32 0.0516103
2641 374.298 5351.33 0.0501515
2642 374.389 5353.34 0.0452964
2643 374.468 5355.35 0.0393806
2644 374.569 5357.36 0.0501082
2645 374.672 5359.37 0.0514064
2646 374.767 5361.38 0.0471843
2647 374.849134 5363.38 0.0410217
2648 374.954 5365.39 0.0523064
2649 375.029276340037 5367.41 0.0371225
2650 375.126 5369.42 0.0481661
2651 375.216 5371.44 0.0446178
2652 375.304 5373.45 0.0438636
2653 375.405 5375.45 0.050444
2654 375.493 5377.46 0.0436971
2655 375.576 5379.47 0.0412369
2656 375.661 5381.49 0.0421779
2657 375.763 5383.5 0.0508238
2658 375.863 5385.5 0.0498463
2659 375.952 5387.51 0.0444123
2660 376.023 5389.52 0.0353049
2661 376.109 5391.52 0.0429437
2662 376.213 5393.52 0.0519206
2663 376.299 5395.53 0.042947
2664 376.4 5397.66 0.0473369
2665 376.492 5399.66 0.0459837
2666 376.584 5401.67 0.0456676
2667 376.672 5403.68 0.0439265
2668 376.777 5405.69 0.0522077
2669 376.874 5407.7 0.0481542
2670 376.969 5409.71 0.0474409
2671 377.055 5411.73 0.0424287
2672 377.151 5413.74 0.0479415
2673 377.241 5415.74 0.0448473
2674 377.333 5417.74 0.0459823
2675 377.435645225951 5419.76 0.0508128
2676 377.53 5421.78 0.0468749
2677 377.611 5423.79 0.0402165
2678 377.689 5425.79 0.0389719
2679 377.785134 5427.81 0.0476372
2680 377.871 5429.81 0.0428682
2681 377.962 5431.82 0.0454377
2682 378.038 5433.82 0.0379816
2683 378.135 5435.83 0.0481066
2684 378.231 5437.83 0.0479662
2685 378.329 5439.85 0.0487107
2686 378.418 5441.85 0.0443339
2687 378.513 5443.87 0.047206
2688 378.612 5445.87 0.0492963
2689 378.705 5447.88 0.0463813
2690 378.789 5449.89 0.0417644
2691 378.874 5451.9 0.0423843
2692 378.962 5453.9 0.0439445
2693 379.054 5455.92 0.0455796
2694 379.150376853008 5457.92 0.0480568
2695 379.233134 5459.93 0.0412789
2696 379.334134 5461.93 0.0503484
2697 379.428 5463.94 0.0467417
2698 379.533 5465.96 0.0520325
2699 379.626 5467.97 0.0462521
2700 379.72 5469.98 0.0467323
2701 379.822 5471.99 0.050772
2702 379.916 5474.0 0.0468448
2703 380.0 5476.1 0.0399455
2704 380.095776805822 5478.11 0.0476407
2705 380.195 5480.12 0.0493334
2706 380.306 5482.13 0.0553914
2707 380.393 5484.13 0.0434294
2708 380.482 5486.14 0.0442168
2709 380.578 5488.15 0.0478706
2710 380.678 5490.16 0.0497839
2711 380.786 5492.16 0.0539696
2712 380.881 5494.17 0.0472458
2713 380.973134 5496.17 0.0459661
2714 381.064 5498.18 0.0452821
2715 381.168 5500.18 0.0519902
2716 381.26 5502.19 0.0458216
2717 381.357 5504.19 0.0484294
2718 381.463 5506.2 0.052625
2719 381.566 5508.21 0.0513973
2720 381.669 5510.22 0.0511026
2721 381.767 5512.24 0.0486584
2722 381.854 5514.26 0.0430549
2723 381.951 5516.27 0.0481244
2724 382.022 5518.31 0.0349406
2725 382.112 5520.32 0.0447139
2726 382.209 5522.32 0.0484223
2727 382.306 5524.34 0.0479584
2728 382.408 5526.35 0.0508965
2729 382.505134 5528.56 0.0439635
2730 382.607 5530.56 0.0508914
2731 382.719 5532.58 0.05548
2732 382.814 5534.6 0.047023
2733 382.92 5536.62 0.0525797
2734 383.007 5538.62 0.043327
2735 383.115 5540.64 0.0535747
2736 383.206 5542.65 0.0452978
2737 383.299 5544.66 0.0462119
2738 383.404 5546.68 0.0519668
2739 383.499134 5548.68 0.0474806
2740 383.592 5550.69 0.046369
2741 383.679 5552.69 0.0434569
2742 383.78 5554.7 0.0501389
2743 383.879 5556.72 0.0490132
2744 383.982 5558.73 0.0513893
2745 384.052 5560.73 0.0349767
2746 384.152 5562.75 0.0495507
2747 384.256 5564.76 0.051638
2748 384.353134 5566.78 0.0482
2749 384.436 5568.79 0.0412077
2750 384.534 5570.79 0.048873
2751 384.628 5572.8 0.0468133
2752 384.732 5574.81 0.0517979
2753 384.826 5576.82 0.0467683
2754 384.927 5578.82 0.0503958
2755 385.018 5580.83 0.0453504
2756 385.106 5582.83 0.0438741
2757 385.202 5584.84 0.0478626
2758 385.301 5586.84 0.0494796
2759 385.395 5588.86 0.0466617
2760 385.488 5590.87 0.0462466
2761 385.595 5592.87 0.0534429
2762 385.679 5594.87 0.0419308
2763 385.78 5596.9 0.0497457
2764 385.879 5598.91 0.0494234
2765 385.98 5600.92 0.0500176
2766 386.048 5602.93 0.0339144
2767 386.145 5604.94 0.0482467
2768 386.251 5606.96 0.0524334
2769 386.349 5608.98 0.0486355
2770 386.446 5610.99 0.0482455
2771 386.539622698019 5613.0 0.0464332
2772 386.638 5615.02 0.0487635
2773 386.732 5617.04 0.0466166
2774 386.822 5619.05 0.0446488
2775 386.921 5621.06 0.0493442
2776 387.014 5623.08 0.0459793
2777 387.108 5625.1 0.0466677
2778 387.206 5627.11 0.0486501
2779 387.288 5629.24 0.0385937
2780 387.382 5631.26 0.0465325
2781 387.442 5633.26 0.0299318
2782 387.537 5635.27 0.0473113
2783 387.627 5637.27 0.0449075
2784 387.724 5639.31 0.0476188
2785 387.825 5641.31 0.0504759
2786 387.926 5643.32 0.0503382
2787 388.013 5645.33 0.0432106
2788 388.108 5647.34 0.0473575
2789 388.221 5649.35 0.0562467
2790 388.316 5651.36 0.0472606
2791 388.412 5653.36 0.047837
2792 388.513 5655.37 0.0503295
2793 388.617 5657.37 0.0519646
2794 388.714 5659.39 0.0480572
2795 388.804310592206 5661.39 0.0450865
2796 388.91 5663.4 0.0525247
2797 389.009 5665.42 0.0491518
2798 389.099 5667.42 0.0449737
2799 389.2 5669.56 0.0471802
2800 389.31 5671.56 0.054932
2801 389.409 5673.57 0.0493373
2802 389.512 5675.57 0.0514689
2803 389.612 5677.6 0.0493695
2804 389.719134 5679.6 0.0535197
2805 389.838 5681.6 0.0593847
2806 389.954 5683.61 0.0576019
2807 390.037 5685.61 0.0414821
2808 390.137 5687.62 0.0498285
2809 390.238 5689.63 0.0501625
2810 390.354 5691.64 0.0579509
2811 390.445 5693.65 0.0451375
2812 390.554 5695.67 0.0540288
2813 390.664 5697.67 0.0549872
2814 390.762 5699.69 0.048629
2815 390.852 5701.69 0.0448596
2816 390.955 5703.69 0.05147
2817 391.046 5705.7 0.0453471
2818 391.141 5707.72 0.047071
2819 391.232 5709.72 0.045388
2820 391.329 5711.72 0.0484462
2821 391.428 5713.74 0.0490165
2822 391.517 5715.76 0.0441953
2823 391.619 5717.76 0.0508377
2824 391.715 5719.78 0.0475538
2825 391.812 5721.8 0.048189
2826 391.918 5723.82 0.0523645
2827 392.004 5725.84 0.042682
2828 392.11 5727.84 0.0529277
2829 392.202134 5730.09 0.0408858
2830 392.294 5732.1 0.0457775
2831 392.388 5734.11 0.0468319
2832 392.46 5736.13 0.0355733
2833 392.565 5738.15 0.05207
2834 392.672 5740.16 0.0530137
2835 392.779 5742.17 0.0534157
2836 392.869 5744.18 0.0447979
2837 392.96 5746.21 0.0448413
2838 393.05 5748.21 0.0449371
2839 393.148 5750.22 0.0488101
2840 393.23 5752.23 0.0408174
2841 393.326 5754.23 0.0479894
2842 393.415 5756.24 0.0442285
2843 393.509 5758.25 0.046773
2844 393.604 5760.25 0.0474197
2845 393.702 5762.26 0.0488267
2846 393.796 5764.27 0.046843
2847 393.902 5766.27 0.0527759
2848 393.99 5768.27 0.0439789
2849 394.074 5770.29 0.0417187
2850 394.173 5772.29 0.0494268
2851 394.265 5774.29 0.0459466
2852 394.363 5776.31 0.0486101
2853 394.445 5778.31 0.0409788
2854 394.544 5780.34 0.0487488
2855 394.642 5782.35 0.0487765
2856 394.74 5784.36 0.0487433
2857 394.83 5786.37 0.0449031
2858 394.917 5788.37 0.0434109
2859 395.006 5790.38 0.0441724
2860 395.099 5792.39 0.0463134
2861 395.196 5794.39 0.0484447
2862 395.286134 5796.4 0.0449913
2863 395.372 5798.4 0.0427944
2864 395.467134 5800.42 0.0472384
2865 395.565 5802.44 0.0485025
2866 395.65 5804.46 0.0420625
2867 395.748 5806.46 0.0488795
2868 395.842 5808.47 0.0467445
2869 395.941 5810.47 0.0494879
2870 396.021 5812.49 0.0397401
2871 396.113 5814.49 0.0459204
2872 396.21 5816.51 0.0480483
2873 396.312 5818.51 0.0508655
2874 396.401 5820.53 0.0442053
2875 396.499 5822.54 0.0486039
2876 396.609 5824.56 0.0546644
2877 396.7 5826.58 0.0450157
2878 396.8 5828.74 0.0463347
2879 396.868 5830.77 0.0334671
2880 396.938 5832.77 0.0348742
2881 397.0 5834.8 0.0305865
2882 397.082 5836.82 0.0405615
2883 397.161 5838.84 0.0391897
2884 397.226 5840.85 0.0322938
2885 397.306 5842.86 0.0398777
2886 397.386 5844.88 0.0395672
2887 397.456 5846.91 0.0344709
2888 397.533 5848.93 0.0382195
2889 397.602 5850.93 0.0344975
2890 397.684 5852.93 0.0409215
2891 397.774 5854.96 0.0444264
2892 397.868 5856.97 0.0467423
2893 397.938 5858.98 0.0347706
2894 398.003 5860.99 0.0324089
2895 398.08 5862.99 0.0383494
2896 398.163 5865.0 0.0413426
2897 398.248 5867.01 0.042361
2898 398.331 5869.01 0.0414122
2899 398.4 5871.06 0.0337578
2900 398.487 5873.07 0.0432101
2901 398.587 5875.07 0.04993
2902 398.679 5877.07 0.0459583
2903 398.773 5879.08 0.0467313
2904 398.873 5881.09 0.0498851
2905 398.972 5883.09 0.0494845
2906 399.059 5885.1 0.0432193
2907 399.158 5887.11 0.0493178
2908 399.251 5889.12 0.0462635
2909 399.351 5891.13 0.0498874
2910 399.454 5893.13 0.0514368
2911 399.56 5895.14 0.0526227
2912 399.653 5897.15 0.0463341
2913 399.749 5899.15 0.047892
2914 399.846 5901.17 0.0481483
2915 399.952 5903.18 0.0527387
2916 400.036 5905.19 0.0418085
2917 400.138 5907.21 0.0503467
2918 400.232 5909.23 0.0466557
2919 400.326 5911.23 0.0469662
2920 400.414 5913.23 0.0439923
2921 400.514 5915.26 0.0493558
2922 400.611134 5917.26 0.0483752
2923 400.707 5919.27 0.0478543
2924 400.802 5921.27 0.047341
2925 400.896 5923.27 0.046979
2926 401.001 5925.28 0.0523417
2927 401.088 5927.29 0.0433679
2928 401.155 5929.29 0.0333949
2929 401.215 5931.32 0.0296144
2930 401.298 5933.32 0.0414038
2931 401.399 5935.33 0.0504417
2932 401.467 5937.33 0.0339271
2933 401.563 5939.34 0.0476679
2934 401.647 5941.36 0.0417112
2935 401.742 5943.36 0.0474838
2936 401.826 5945.36 0.0419455
2937 401.924 5947.37 0.0488567
2938 402.0 5949.45 0.036476
2939 402.092 5951.46 0.0457232
2940 402.179 5953.47 0.043397
2941 402.28 5955.49 0.0499827
2942 402.37 5957.51 0.0445393
2943 402.451 5959.52 0.0403047
2944 402.544 5961.52 0.046385
2945 402.638 5963.53 0.0469625
2946 402.718 5965.53 0.0399887
2947 402.8 5967.6 0.0396074
2948 402.884 5969.6 0.0418754
2949 402.967134 5971.6 0.0415448
2950 403.046 5973.61 0.0393844
2951 403.145 5975.61 0.049475
2952 403.221 5977.62 0.0378416
2953 403.309134 5979.62 0.0439499
2954 403.394 5981.62 0.0423911
2955 403.478 5983.67 0.041027
2956 403.57 5985.68 0.0457743
2957 403.651 5987.68 0.040408
2958 403.742 5989.7 0.0452534
2959 403.834 5991.72 0.0455088
2960 403.935 5993.73 0.0501248
2961 404.006 5995.74 0.0353939
2962 404.088 5997.74 0.0409882
2963 404.174 5999.74 0.0429407
2964 404.256 6001.76 0.0406772
2965 404.350907772145 6003.76 0.0473628
2966 404.431 6005.76 0.0400333
2967 404.511 6007.78 0.0397222
2968 404.595 6009.78 0.0419223
2969 404.668 6011.79 0.0363941
2970 404.77 6013.8 0.0507126
2971 404.860134 6015.81 0.0448601
2972 404.95 6017.81 0.0447889
2973 405.029 6019.82 0.0393772
2974 405.119 6021.82 0.0448665
2975 405.206 6023.83 0.0434707
2976 405.296 6025.83 0.0449301
2977 405.393 6027.84 0.0481743
2978 405.486 6029.86 0.0460392
2979 405.575 6031.88 0.0441813
2980 405.652 6033.89 0.0383217
2981 405.751 6035.89 0.0494821
2982 405.844 6037.9 0.0461768
2983 405.923 6039.9 0.0394951
2984 406.0 6041.95 0.0375829
2985 406.085 6043.96 0.0423894
2986 406.181 6045.96 0.0479396
2987 406.275 6047.96 0.0468804
2988 406.367 6049.98 0.0456161
2989 406.452 6052.0 0.0421185
2990 406.545 6054.02 0.0459079
2991 406.638 6056.04 0.0461777
2992 406.734 6058.06 0.0474855
2993 406.817 6060.08 0.0411711
2994 406.913 6062.08 0.0478466
2995 407.0 6064.15 0.0420889
2996 407.096 6066.16 0.047838
2997 407.188 6068.16 0.0458194
2998 407.284 6070.18 0.0476492
2999 407.384 6072.18 0.0498933
3000 407.481 6074.19 0.0484016
3001 407.566 6076.2 0.0421561
3002 407.648 6078.22 0.0407112
3003 407.753 6080.23 0.0521391
3004 407.847 6082.23 0.0469391
3005 407.94 6084.24 0.0464333
3006 408.0 6086.53 0.0261129
3007 408.088 6088.56 0.0434248
3008 408.183 6090.57 0.0471739
3009 408.272 6092.59 0.044209
3010 408.361 6094.6 0.0442265
3011 408.448 6096.6 0.0433848
3012 408.544 6098.62 0.0476958
3013 408.649 6100.63 0.0521961
3014 408.744 6102.63 0.047396
3015 408.83 6104.64 0.0427944
3016 408.93 6106.65 0.0498613
3017 409.002134 6108.65 0.0360233
3018 409.091 6110.65 0.0444313
3019 409.185 6112.66 0.0467472
3020 409.268 6114.68 0.0411869
3021 409.352 6116.68 0.0418949
3022 409.445134 6118.69 0.0464262
3023 409.544 6120.7 0.0492309
3024 409.64 6122.7 0.0479661
3025 409.736 6124.7 0.0479928
3026 409.824134 6126.71 0.0437527
3027 409.906 6128.72 0.0407105
3028 409.997 6130.73 0.0453185
3029 410.067 6132.74 0.0349113
3030 410.162 6134.75 0.0471277
3031 410.265 6136.76 0.0514055
3032 410.326 6138.76 0.0304287
3033 410.4 6140.76 0.0369869
3034 410.486 6142.76 0.0429476
3035 410.579 6144.77 0.0464289
3036 410.676 6146.79 0.0480404
3037 410.758 6148.79 0.040829
3038 410.844 6150.8 0.0429773
3039 410.938 6152.8 0.0469233
3040 411.016 6154.81 0.0388797
3041 411.104 6156.81 0.04391
3042 411.193 6158.82 0.0443383
3043 411.276 6160.83 0.0412533
3044 411.361 6162.84 0.0423414
3045 411.437 6164.85 0.0377959
3046 411.529 6166.86 0.045763
3047 411.609 6168.86 0.0399719
3048 411.688 6170.87 0.039328
3049 411.77 6172.88 0.0408084
3050 411.856 6174.9 0.0425518
3051 411.937 6176.9 0.0403936
3052 412.009 6178.92 0.0357754
3053 412.088 6180.93 0.0391867
3054 412.177 6182.94 0.0442314
3055 412.257 6184.95 0.0399672
3056 412.336 6186.95 0.0394639
3057 412.409 6188.96 0.0362885
3058 412.498 6190.96 0.0443778
3059 412.581 6192.98 0.0411705
3060 412.673 6194.99 0.0458892
3061 412.761 6197.01 0.0435118
3062 412.842 6199.02 0.0401721
3063 412.929 6201.04 0.0431961
3064 413.008 6203.05 0.039352
3065 413.099134 6205.05 0.0454691
3066 413.182 6207.07 0.0410216
3067 413.258 6209.09 0.0376848
3068 413.344 6211.1 0.0427823
3069 413.433 6213.1 0.0444631
3070 413.526 6215.12 0.0460695
3071 413.612 6217.15 0.0423113
3072 413.712 6219.16 0.0496501
3073 413.797 6221.16 0.0424791
3074 413.894 6223.17 0.0483339
3075 413.982 6225.18 0.043718
3076 414.056 6227.2 0.0367859
3077 414.149 6229.21 0.0462211
3078 414.237 6231.21 0.0438998
3079 414.314134 6233.23 0.0382688
3080 414.4 6235.27 0.0420845
3081 414.496 6237.27 0.0479856
3082 414.58 6239.29 0.0415151
3083 414.652 6241.3 0.035898
3084 414.749 6243.3 0.0483828
3085 414.814 6245.31 0.0324607
3086 414.896 6247.31 0.0409283
3087 414.991 6249.31 0.0474526
3088 415.077 6251.32 0.0428795
3089 415.167134 6253.32 0.0450361
3090 415.256 6255.33 0.0441396
3091 415.344 6257.34 0.0438958
3092 415.431 6259.36 0.0430397
3093 415.519 6261.37 0.0437799
3094 415.603 6263.38 0.0417842
3095 415.694 6265.4 0.0450442
3096 415.794134 6267.4 0.0499409
3097 415.885 6269.41 0.0453606
3098 415.983 6271.41 0.0489844
3099 416.051 6273.41 0.0339231
3100 416.142 6275.43 0.0451564
3101 416.238 6277.44 0.0476008
3102 416.326134 6279.45 0.0439576
3103 416.414134 6281.46 0.0437915
3104 416.502 6283.46 0.0438757
3105 416.597 6285.49 0.0467996
3106 416.682 6287.51 0.0421166
3107 416.778 6289.52 0.0477183
3108 416.86 6291.53 0.0407862
3109 416.959134 6293.54 0.0493037
3110 417.044 6295.55 0.0421891
3111 417.138 6297.56 0.0469523
3112 417.214134 6299.57 0.0378835
3113 417.315 6301.58 0.0500319
3114 417.406 6303.59 0.0453077
3115 417.501 6305.61 0.0470806
3116 417.594 6307.61 0.0464385
3117 417.68 6309.62 0.0428377
3118 417.774 6311.63 0.0467604
3119 417.863 6313.64 0.044306
3120 417.958 6315.65 0.0472149
3121 418.022 6317.67 0.0317042
3122 418.115977474395 6319.69 0.0463735
3123 418.201 6321.7 0.0424056
3124 418.293 6323.71 0.0458348
3125 418.38 6325.71 0.0433388
3126 418.462 6327.72 0.040944
3127 418.559 6329.72 0.0484321
3128 418.647 6331.73 0.0437027
3129 418.751 6333.74 0.0517028
3130 418.838 6335.76 0.043211
3131 418.915134 6337.76 0.0384302
3132 419.003 6339.77 0.0437729
3133 419.094 6341.98 0.0411253
3134 419.182 6344.0 0.0436967
3135 419.269 6346.01 0.0432141
3136 419.362 6348.02 0.0463963
3137 419.446 6350.03 0.041694
3138 419.543 6352.04 0.0482613
3139 419.631 6354.04 0.0439871
3140 419.714 6356.04 0.0414314
3141 419.8 6358.05 0.0429396
3142 419.887 6360.05 0.0434858
3143 419.982 6362.06 0.0471679
3144 420.043090126778 6364.08 0.0303537
3145 420.139 6366.08 0.0478759
3146 420.236635575521 6368.1 0.0481921
3147 420.316 6370.12 0.0394252
3148 420.402 6372.13 0.0426346
3149 420.495 6374.15 0.0461557
3150 420.576134 6376.16 0.0404452
3151 420.678 6378.16 0.0507561
3152 420.768 6380.17 0.0449056
3153 420.85 6382.17 0.0409381
3154 420.936 6384.18 0.0428339
3155 421.019 6386.18 0.0414234
3156 421.107 6388.19 0.0438046
3157 421.198 6390.21 0.0449814
3158 421.28 6392.22 0.0408608
3159 421.376134 6394.22 0.047957
3160 421.464 6396.23 0.0437756
3161 421.558 6398.25 0.046516
3162 421.635134 6400.25 0.0385373
3163 421.724 6402.26 0.0443621
3164 421.814 6404.27 0.0446863
3165 421.904 6406.27 0.0449635
3166 421.992 6408.28 0.0439134
3167 422.053 6410.29 0.0303559
3168 422.152 6412.29 0.0492863
3169 422.244 6414.31 0.0457143
3170 422.332134 6416.31 0.0439999
3171 422.418 6418.32 0.0427717
3172 422.506 6420.33 0.0437128
3173 422.59 6422.34 0.0418225
3174 422.684 6424.35 0.0466923
3175 422.782 6426.36 0.04881
3176 422.852 6428.37 0.0348207
3177 422.94 6430.37 0.0439867
3178 423.022 6432.39 0.0406404
3179 423.114 6434.39 0.0459151
3180 423.2 6436.41 0.0426101
3181 423.287 6438.42 0.0432294
3182 423.385 6440.44 0.0486785
3183 423.481 6442.45 0.0476466
3184 423.574 6444.45 0.0464655
3185 423.635 6446.46 0.0304302
3186 423.725 6448.46 0.0448822
3187 423.805 6450.46 0.039962
3188 423.91 6452.47 0.0524036
3189 424.0 6454.48 0.0447954
3190 424.061 6456.5 0.0301522
3191 424.149 6458.51 0.0437616
3192 424.239 6460.51 0.0449719
3193 424.334 6462.53 0.0471404
3194 424.420134 6464.53 0.0430003
3195 424.511 6466.53 0.0454123
3196 424.594 6468.53 0.0414774
