#CELLSIZE=5.000000,DATACOL=-1,DATATYPE=pedestrianCount,IDXCOL=3,MAP_TYPE=ymfPlusDistStep,NODE_ID=18,SEP=;,SIM_BBOX=0;0;164.1;215.1,VERSION=0.4,XOFFSET=-692273.889474,XSIZE=164.100000,YOFFSET=-5337503.566101,YSIZE=215.100000
simtime;x;y;count;measured_t;received_t;source;selection;selectionRank;sourceHost;sourceEntry;hostEntry;rsd_id;own_cell
62;11;19;0;61.263201787122;61.934134;4263;ymfPlusDistStep;0.00384615;8.97737;7.46609;6.52149;-1;0
62;11;20;2;61.823201787122;61.934134;4263;ymfPlusDistStep;0.00384615;8.97737;2.04996;9.73966;-1;0
62;11;21;1;61.623201787122;61.934134;4263;ymfPlusDistStep;0.00384615;8.97737;7.67368;14.0425;-1;0
62;11;22;1;61.823201787122;61.934134;4263;ymfPlusDistStep;0.0038231;8.97737;10.4753;18.6955;-1;0
62;11;23;2;61.883201787122;61.934134;4263;ymfPlusDistStep;0.00381022;8.97737;15.3082;23.4916;-1;0
62;11;24;1;61.543201787122;61.934134;4263;ymfPlusDistStep;0.00384615;8.97737;22.5761;28.3582;-1;0
62;11;25;1;61.863201787122;61.934134;4263;ymfPlusDistStep;0.004;8.97737;25.2867;33.2644;-1;0
62;11;26;0;60.463201787122;61.934134;4263;ymfPlusDistStep;0.00539746;8.97737;82.6035;38.1949;-1;0
62;11;27;1;61.723201787122;61.934134;4263;ymfPlusDistStep;0.0047619;8.97737;37.3218;43.1414;-1;0
62;12;17;0;58.853201787122;61.934134;4263;ymfPlusDistStep;0.00384615;8.97737;24.8808;7.32503;-1;0
62;12;18;1;61.493201787122;61.934134;4263;ymfPlusDistStep;0.00384615;8.97737;12.9671;2.44688;-1;0
62;12;19;0;59.803201787122;61.934134;4263;ymfPlusDistStep;0.00384615;8.97737;12.9232;2.88417;-1;0
62;13;8;1;61.653201787122;61.934134;4263;ymfPlusDistStep;0.00507985;8.97737;58.3146;52.4258;-1;0
62;13;9;0;60.533201787122;61.934134;4263;ymfPlusDistStep;0.00714286;8.97737;38.6557;47.4425;-1;0
62;13;10;1;61.901;61.923134;18;ymfPlusDistStep;0.00461682;0;42.4632;42.4632;1;0
62;13;12;1;61.823201787122;61.934134;4263;ymfPlusDistStep;0.00412904;8.97737;40.6802;32.5237;-1;0
62;13;13;1;61.964;61.986134;18;ymfPlusDistStep;0.00399571;0;27.5703;27.5703;1;0
62;13;14;0;59.283201787122;61.934134;4263;ymfPlusDistStep;0.00388321;8.97737;62.5884;22.6374;-1;0
62;13;15;2;61.753201787122;61.934134;4263;ymfPlusDistStep;0.00384615;8.97737;26.1299;17.7421;-1;0
62;13;16;1;61.753201787122;61.934134;4263;ymfPlusDistStep;0.00384615;8.97737;21.4854;12.9272;-1;0
62;13;17;0;54.683201787122;61.934134;4263;ymfPlusDistStep;0.00714286;8.97737;21.8015;8.33335;-1;0
62;14;8;1;62;62;18;ymfPlusDistStep;0.0049942;0;53.0495;53.0495;1;0
62;14;9;1;61.901;61.923134;18;ymfPlusDistStep;0.00555556;0;48.1309;48.1309;1;0
62;14;10;1;61.713201787122;61.934134;4263;ymfPlusDistStep;0.00666667;8.97737;49.7002;43.2309;-1;0
62;14;11;0;52.043201787122;61.934134;4263;ymfPlusDistStep;0.00416667;8.97737;3.99446;38.3568;-1;0
62;14;12;0;47.323201787122;61.934134;4263;ymfPlusDistStep;0.00416667;8.97737;10.0756;33.5198;-1;0
62;14;15;1;61.823201787122;61.934134;4263;ymfPlusDistStep;0.004;8.97737;28.2848;19.5082;-1;0
62;14;16;0;58.453201787122;61.934134;4263;ymfPlusDistStep;0.00666667;8.97737;18.7666;15.2611;-1;0
62;14;20;0;55.933201787122;61.934134;4263;ymfPlusDistStep;0.00416667;8.97737;21.9041;11.9259;-1;0
62;14;21;0;61.543201787122;61.934134;4263;ymfPlusDistStep;0.00416667;8.97737;14.8729;15.6384;-1;0
62;14;22;1;61.563201787122;61.934134;4263;ymfPlusDistStep;0.01;8.97737;17.4244;19.9221;-1;0
62;15;16;0;60.833201787122;61.934134;4263;ymfPlusDistStep;0.00714286;8.97737;41.7976;18.6733;-1;0
62;15;17;1;61.763201787122;61.934134;4263;ymfPlusDistStep;0.00714286;8.97737;23.7439;15.8437;-1;0
62;15;19;0;49.843201787122;61.934134;4263;ymfPlusDistStep;0.00384615;8.97737;32.9126;14.3417;-1;0
62;15;20;0;55.933201787122;61.934134;4263;ymfPlusDistStep;0.00384615;8.97737;52.4268;16.0629;-1;0
62;16;17;1;61.903;61.924134;18;ymfPlusDistStep;0.01;0;20.4159;20.4159;1;0
62;16;18;0;49.64290715875;61.524134;7913;ymfPlusDistStep;0.01;14.9929;39.8867;19.2131;-1;0
62;16;19;0;47.343201787122;61.934134;4263;ymfPlusDistStep;0.00416667;8.97737;46.3851;19.2736;-1;0
62;17;17;0;57.353201787122;61.934134;4263;ymfPlusDistStep;0.00416667;8.97737;29.847;25.1515;-1;0
62;17;18;1;61.791;61.813134;18;ymfPlusDistStep;0.0166667;0;24.1853;24.1853;1;0
62;17;19;1;61.8;61.822134;18;ymfPlusDistStep;0.05;0;24.2335;24.2335;1;0
62;18;18;0;57.19290715875;61.524134;7913;ymfPlusDistStep;0.0166667;14.9929;36.8724;29.1671;-1;0
62;18;19;0;60.67290715875;61.524134;7913;ymfPlusDistStep;0.025;14.9929;51.3974;29.207;-1;0
63;11;19;0;61.319099163468;62.960134;562;ymfPlusDistStep;0.00384615;43.3009;7.46609;6.52149;-1;0
63;11;20;2;62.549099163468;62.960134;562;ymfPlusDistStep;0.00384615;43.3009;38.6711;9.73966;-1;0
63;11;21;0;62.239099163468;62.960134;562;ymfPlusDistStep;0.00384615;43.3009;13.8794;14.0425;-1;0
63;11;22;2;62.729099163468;62.960134;562;ymfPlusDistStep;0.0038231;43.3009;48.2544;18.6955;-1;0
63;11;23;2;62.609099163468;62.960134;562;ymfPlusDistStep;0.00381022;43.3009;53.1037;23.4916;-1;0
63;11;24;1;62.599099163468;62.960134;562;ymfPlusDistStep;0.00384615;43.3009;57.9787;28.3582;-1;0
63;11;25;1;62.789099163468;62.960134;562;ymfPlusDistStep;0.004;43.3009;46.1684;33.2644;-1;0
63;11;26;0;60.519099163468;62.960134;562;ymfPlusDistStep;0.00470287;43.3009;82.6035;38.1949;-1;0
63;11;27;1;62.709099163468;62.960134;562;ymfPlusDistStep;0.00413022;43.3009;54.8373;43.1414;-1;0
63;12;17;0;58.909099163468;62.960134;562;ymfPlusDistStep;0.00384615;43.3009;24.8808;7.32503;-1;0
63;12;18;1;62.956;62.977134;18;ymfPlusDistStep;0.00384615;0;2.44688;2.44688;1;0
63;12;19;0;59.859099163468;62.960134;562;ymfPlusDistStep;0.00384615;43.3009;12.9232;2.88417;-1;0
63;13;8;1;62.92;62.942134;18;ymfPlusDistStep;0.00582793;0;52.4258;52.4258;1;0
63;13;9;1;62.92;62.942134;18;ymfPlusDistStep;0.00714286;0;47.4425;47.4425;1;0
63;13;10;1;62.945;62.966134;18;ymfPlusDistStep;0.00494411;0;42.4632;42.4632;1;0
63;13;12;1;62.689099163468;62.960134;562;ymfPlusDistStep;0.00414777;43.3009;4.29936;32.5237;-1;0
63;13;13;1;62.819099163468;62.960134;562;ymfPlusDistStep;0.00399571;43.3009;26.0826;27.5703;-1;0
63;13;14;0;59.339099163468;62.960134;562;ymfPlusDistStep;0.00386459;43.3009;62.5884;22.6374;-1;0
63;13;15;1;62.579099163468;62.960134;562;ymfPlusDistStep;0.00384615;43.3009;11.9598;17.7421;-1;0
63;13;16;2;62.869099163468;62.960134;562;ymfPlusDistStep;0.00384615;43.3009;55.9009;12.9272;-1;0
63;13;17;0;54.732126919954;62.873134;5047;ymfPlusDistStep;0.00714286;20.1511;21.8015;8.33335;-1;0
63;14;8;1;62.858;62.880134;18;ymfPlusDistStep;0.00498263;0;53.0495;53.0495;1;0
63;14;9;0;62.858;62.880134;18;ymfPlusDistStep;0.00531445;0;48.1309;48.1309;1;0
63;14;10;1;62.592126919954;62.873134;5047;ymfPlusDistStep;0.00666667;20.1511;13.7126;43.2309;-1;0
63;14;11;0;52.099099163468;62.960134;562;ymfPlusDistStep;0.00416667;43.3009;3.99446;38.3568;-1;0
63;14;15;1;62.679099163468;62.960134;562;ymfPlusDistStep;0.004;43.3009;12.0675;19.5082;-1;0
63;14;16;0;58.502126919954;62.873134;5047;ymfPlusDistStep;0.00666667;20.1511;18.7666;15.2611;-1;0
63;14;20;0;55.989099163468;62.960134;562;ymfPlusDistStep;0.00416667;43.3009;21.9041;11.9259;-1;0
63;14;21;0;62.059099163468;62.960134;562;ymfPlusDistStep;0.00416667;43.3009;18.1422;15.6384;-1;0
63;14;22;1;62.924;62.945134;18;ymfPlusDistStep;0.00526316;0;19.9221;19.9221;1;0
63;15;16;0;60.882126919954;62.873134;5047;ymfPlusDistStep;0.00714286;20.1511;41.7976;18.6733;-1;0
63;15;17;1;62.772126919954;62.873134;5047;ymfPlusDistStep;0.00714286;20.1511;5.36693;15.8437;-1;0
63;15;19;0;49.899099163468;62.960134;562;ymfPlusDistStep;0.00384615;43.3009;32.9126;14.3417;-1;0
63;15;20;0;55.989099163468;62.960134;562;ymfPlusDistStep;0.00384615;43.3009;52.4268;16.0629;-1;0
63;16;17;1;62.792126919954;62.873134;5047;ymfPlusDistStep;0.01;20.1511;1.93312;20.4159;-1;0
63;16;18;0;49.682126919954;62.873134;5047;ymfPlusDistStep;0.01;20.1511;39.8867;19.2131;-1;0
63;17;17;0;57.409099163468;62.960134;562;ymfPlusDistStep;0.00416667;43.3009;29.847;25.1515;-1;0
63;17;18;1;62.631;62.653134;18;ymfPlusDistStep;0.0166667;0;24.1853;24.1853;1;0
63;17;19;1;62.836;62.857134;18;ymfPlusDistStep;0.0333333;0;24.2335;24.2335;1;0
63;18;18;0;57.218929982562;62.540134;7986;ymfPlusDistStep;0.0166667;15.0399;36.8724;29.1671;-1;0
63;18;19;0;60.698929982562;62.540134;7986;ymfPlusDistStep;0.025;15.0399;51.3974;29.207;-1;0
64;11;19;0;61.365686568144;63.917134;3966;ymfPlusDistStep;0.00384615;26.7229;7.46609;6.52149;-1;0
64;11;20;2;63.735686568144;63.917134;3966;ymfPlusDistStep;0.00384615;26.7229;17.3703;9.73966;-1;0
64;11;21;0;62.285686568144;63.917134;3966;ymfPlusDistStep;0.00384615;26.7229;13.8794;14.0425;-1;0
64;11;22;2;63.823;63.845134;18;ymfPlusDistStep;0.00397507;0;18.6955;18.6955;1;0
64;11;23;1;63.645686568144;63.917134;3966;ymfPlusDistStep;0.00381022;26.7229;5.58983;23.4916;-1;0
64;11;24;2;63.665686568144;63.917134;3966;ymfPlusDistStep;0.00384615;26.7229;1.98751;28.3582;-1;0
64;11;25;0;63.305686568144;63.917134;3966;ymfPlusDistStep;0.004;26.7229;3.22484;33.2644;-1;0
64;11;26;1;63.882;63.904134;18;ymfPlusDistStep;0.00355316;0;38.1949;38.1949;1;0
64;11;27;1;63.645686568144;63.917134;3966;ymfPlusDistStep;0.00413022;26.7229;14.8998;43.1414;-1;0
64;12;17;0;58.955686568144;63.917134;3966;ymfPlusDistStep;0.00384615;26.7229;24.8808;7.32503;-1;0
64;12;18;1;63.555686568144;63.917134;3966;ymfPlusDistStep;0.00384615;26.7229;10.8139;2.44688;-1;0
64;12;19;0;59.905686568144;63.917134;3966;ymfPlusDistStep;0.00384615;26.7229;12.9232;2.88417;-1;0
64;13;8;1;63.977;63.998134;18;ymfPlusDistStep;0.00637624;0;52.4258;52.4258;1;0
64;13;9;1;63.415686568144;63.917134;3966;ymfPlusDistStep;0.00714286;26.7229;34.5699;47.4425;-1;0
64;13;10;2;63.887;63.909134;18;ymfPlusDistStep;0.00564432;0;42.4632;42.4632;1;0
64;13;12;2;63.949;63.971134;18;ymfPlusDistStep;0.00416433;0;32.5237;32.5237;1;0
64;13;13;0;63.435686568144;63.917134;3966;ymfPlusDistStep;0.004;26.7229;43.6903;27.5703;-1;0
64;13;14;1;63.825686568144;63.917134;3966;ymfPlusDistStep;0.00377107;26.7229;31.3382;22.6374;-1;0
64;13;15;0;63.045686568144;63.917134;3966;ymfPlusDistStep;0.00384615;26.7229;34.3458;17.7421;-1;0
64;13;16;2;63.894;63.915134;18;ymfPlusDistStep;0.00384615;0;12.9272;12.9272;1;0
64;13;17;0;54.785686568144;63.917134;3966;ymfPlusDistStep;0.00714286;26.7229;21.8015;8.33335;-1;0
64;14;8;1;63.155686568144;63.917134;3966;ymfPlusDistStep;0.00498263;26.7229;3.14975;53.0495;-1;0
64;14;9;0;62.885686568144;63.917134;3966;ymfPlusDistStep;0.00535916;26.7229;63.38;48.1309;-1;0
64;14;10;0;63.545686568144;63.917134;3966;ymfPlusDistStep;0.00666667;26.7229;30.5462;43.2309;-1;0
64;14;11;0;52.145686568144;63.917134;3966;ymfPlusDistStep;0.00416667;26.7229;3.99446;38.3568;-1;0
64;14;14;1;63.815686568144;63.917134;3966;ymfPlusDistStep;0.025;26.7229;24.534;24.0466;-1;0
64;14;15;0;63.785686568144;63.917134;3966;ymfPlusDistStep;0.004;26.7229;28.4595;19.5082;-1;0
64;14;16;0;58.555686568144;63.917134;3966;ymfPlusDistStep;0.00666667;26.7229;18.7666;15.2611;-1;0
64;14;20;0;56.035686568144;63.917134;3966;ymfPlusDistStep;0.00416667;26.7229;21.9041;11.9259;-1;0
64;14;21;0;62.105686568144;63.917134;3966;ymfPlusDistStep;0.00416667;26.7229;18.1422;15.6384;-1;0
64;14;22;1;63.825686568144;63.917134;3966;ymfPlusDistStep;0.00434783;26.7229;17.1783;19.9221;-1;0
64;15;16;0;60.935686568144;63.917134;3966;ymfPlusDistStep;0.00714286;26.7229;41.7976;18.6733;-1;0
64;15;17;0;63.901;63.923134;18;ymfPlusDistStep;0.00714286;0;15.8437;15.8437;1;0
64;15;19;0;49.945686568144;63.917134;3966;ymfPlusDistStep;0.00384615;26.7229;32.9126;14.3417;-1;0
64;15;20;0;56.035686568144;63.917134;3966;ymfPlusDistStep;0.00384615;26.7229;52.4268;16.0629;-1;0
64;16;17;2;63.901;63.923134;18;ymfPlusDistStep;0.01;0;20.4159;20.4159;1;0
64;16;18;0;49.716376468523;63.597134;7913;ymfPlusDistStep;0.01;12.7701;39.8867;19.2131;-1;0
64;17;17;0;57.455686568144;63.917134;3966;ymfPlusDistStep;0.00416667;26.7229;29.847;25.1515;-1;0
64;17;18;1;63.7;63.722134;18;ymfPlusDistStep;0.0166667;0;24.1853;24.1853;1;0
64;17;19;1;63.569;63.590134;18;ymfPlusDistStep;0.0333333;0;24.2335;24.2335;1;0
64;18;18;0;57.246376468523;63.597134;7913;ymfPlusDistStep;0.0166667;12.7701;36.8724;29.1671;-1;0
64;18;19;0;60.726376468523;63.597134;7913;ymfPlusDistStep;0.025;12.7701;51.3974;29.207;-1;0
65;11;19;0;61.410707157401;64.902134;5521;ymfPlusDistStep;0.0037037;19.5312;7.46609;6.52149;-1;0
65;11;20;1;64.972;64.993134;18;ymfPlusDistStep;0.00370307;0;9.73966;9.73966;1;0
65;11;21;1;64.972;64.993134;18;ymfPlusDistStep;0.00361133;0;14.0425;14.0425;1;0
65;11;22;2;64.850707157401;64.902134;5521;ymfPlusDistStep;0.00368232;19.5312;35.1509;18.6955;-1;0
65;11;23;0;64.160707157401;64.902134;5521;ymfPlusDistStep;0.00367037;19.5312;45.5272;23.4916;-1;0
65;11;24;3;64.850707157401;64.902134;5521;ymfPlusDistStep;0.0037037;19.5312;43.1029;28.3582;-1;0
65;11;25;0;63.350707157401;64.902134;5521;ymfPlusDistStep;0.0037037;19.5312;3.22484;33.2644;-1;0
65;11;26;1;64.720707157401;64.902134;5521;ymfPlusDistStep;0.00372148;19.5312;51.7698;38.1949;-1;0
65;11;27;1;64.610707157401;64.902134;5521;ymfPlusDistStep;0.00384615;19.5312;56.0046;43.1414;-1;0
65;12;17;0;59.000707157401;64.902134;5521;ymfPlusDistStep;0.0037037;19.5312;24.8808;7.32503;-1;0
65;12;18;0;64.150707157401;64.902134;5521;ymfPlusDistStep;0.0037037;19.5312;21.7719;2.44688;-1;0
65;12;19;1;64.540707157401;64.902134;5521;ymfPlusDistStep;0.0037037;19.5312;45.0491;2.88417;-1;0
65;13;8;1;64.480707157401;64.902134;5521;ymfPlusDistStep;0.00565508;19.5312;52.4258;52.4258;-1;0
65;13;9;1;64.470707157401;64.902134;5521;ymfPlusDistStep;0.00625;19.5312;47.4425;47.4425;-1;0
65;13;10;2;64.580707157401;64.902134;5521;ymfPlusDistStep;0.00500802;19.5312;8.5977;42.4632;-1;0
65;13;12;1;64.938;64.959134;18;ymfPlusDistStep;0.00384416;0;32.5237;32.5237;1;0
65;13;13;0;63.480707157401;64.902134;5521;ymfPlusDistStep;0.0037037;19.5312;43.6903;27.5703;-1;0
65;13;14;1;64.886;64.907134;18;ymfPlusDistStep;0.00369191;0;22.6374;22.6374;1;0
65;13;15;0;63.090707157401;64.902134;5521;ymfPlusDistStep;0.0037037;19.5312;34.3458;17.7421;-1;0
65;13;16;2;64.820707157401;64.902134;5521;ymfPlusDistStep;0.0037037;19.5312;14.0608;12.9272;-1;0
65;13;17;0;54.830707157401;64.902134;5521;ymfPlusDistStep;0.00625;19.5312;21.8015;8.33335;-1;0
65;14;8;1;64.220707157401;64.902134;5521;ymfPlusDistStep;0.00454545;19.5312;31.61;53.0495;-1;0
65;14;9;0;62.930707157401;64.902134;5521;ymfPlusDistStep;0.0049702;19.5312;63.38;48.1309;-1;0
65;14;10;0;63.590707157401;64.902134;5521;ymfPlusDistStep;0.00588235;19.5312;30.5462;43.2309;-1;0
65;14;11;0;52.190707157401;64.902134;5521;ymfPlusDistStep;0.004;19.5312;3.99446;38.3568;-1;0
65;14;12;1;64.8;64.822134;18;ymfPlusDistStep;0.0333333;0;33.5198;33.5198;1;0
65;14;14;1;64.730707157401;64.902134;5521;ymfPlusDistStep;0.00625;19.5312;16.2421;24.0466;-1;0
65;14;15;0;63.830707157401;64.902134;5521;ymfPlusDistStep;0.0037037;19.5312;28.4595;19.5082;-1;0
65;14;16;0;58.600707157401;64.902134;5521;ymfPlusDistStep;0.00588235;19.5312;18.7666;15.2611;-1;0
65;14;20;0;56.080707157401;64.902134;5521;ymfPlusDistStep;0.00384615;19.5312;21.9041;11.9259;-1;0
65;14;21;0;62.150707157401;64.902134;5521;ymfPlusDistStep;0.00384615;19.5312;18.1422;15.6384;-1;0
65;14;22;1;64.600707157401;64.902134;5521;ymfPlusDistStep;0.0039552;19.5312;30.9979;19.9221;-1;0
65;15;16;0;60.980707157401;64.902134;5521;ymfPlusDistStep;0.00625;19.5312;41.7976;18.6733;-1;0
65;15;17;0;63.940707157401;64.902134;5521;ymfPlusDistStep;0.00625;19.5312;44.4008;15.8437;-1;0
65;15;20;0;56.080707157401;64.902134;5521;ymfPlusDistStep;0.0037037;19.5312;52.4268;16.0629;-1;0
65;16;17;2;64.963;64.984134;18;ymfPlusDistStep;0.00833333;0;20.4159;20.4159;1;0
65;17;17;0;57.500707157401;64.902134;5521;ymfPlusDistStep;0.00384615;19.5312;29.847;25.1515;-1;0
65;17;18;0;64.224434242404;64.655134;7986;ymfPlusDistStep;0.0125;12.9602;24.8258;24.1853;-1;0
65;17;19;1;64.86;64.881134;18;ymfPlusDistStep;0.02;0;24.2335;24.2335;1;0
65;18;18;1;64.7;64.721134;18;ymfPlusDistStep;0.0125;0;29.1671;29.1671;1;0
65;18;19;0;60.756774663598;64.648134;8462;ymfPlusDistStep;0.0166667;50.868;51.3974;29.207;-1;0
66;11;19;0;61.464808508006;65.966134;562;ymfPlusDistStep;0.0037037;46.7425;7.46609;6.52149;-1;0
66;11;20;1;65.534808508006;65.966134;562;ymfPlusDistStep;0.00370307;46.7425;30.2999;9.73966;-1;0
66;11;21;1;65.94;65.962134;18;ymfPlusDistStep;0.00362137;0;14.0425;14.0425;1;0
66;11;22;1;65.914808508006;65.966134;562;ymfPlusDistStep;0.00368232;46.7425;28.787;18.6955;-1;0
66;11;23;1;65.524808508006;65.966134;562;ymfPlusDistStep;0.00367037;46.7425;46.5633;23.4916;-1;0
66;11;24;3;65.784808508006;65.966134;562;ymfPlusDistStep;0.0037037;46.7425;18.5676;28.3582;-1;0
66;11;25;0;63.404808508006;65.966134;562;ymfPlusDistStep;0.0037037;46.7425;3.22484;33.2644;-1;0
66;11;26;1;65.900701044236;65.972134;2799;ymfPlusDistStep;0.0037744;21.7104;16.9865;38.1949;-1;0
66;11;27;0;65.464808508006;65.966134;562;ymfPlusDistStep;0.00383146;46.7425;54.0084;43.1414;-1;0
66;11;28;1;65.484808508006;65.966134;562;ymfPlusDistStep;0.00617983;46.7425;58.9637;48.099;-1;0
66;12;16;1;65.577;65.599134;18;ymfPlusDistStep;1;0;12.3014;12.3014;1;0
66;12;17;0;59.054808508006;65.966134;562;ymfPlusDistStep;0.0037037;46.7425;24.8808;7.32503;-1;0
66;12;18;0;64.204808508006;65.966134;562;ymfPlusDistStep;0.0037037;46.7425;21.7719;2.44688;-1;0
66;12;19;1;65.574808508006;65.966134;562;ymfPlusDistStep;0.0037037;46.7425;35.525;2.88417;-1;0
66;13;8;0;65.417784123187;65.809134;3893;ymfPlusDistStep;0.00581709;3.20948;57.8157;52.4258;-1;0
66;13;9;2;65.577784123187;65.809134;3893;ymfPlusDistStep;0.00625;3.20948;49.193;47.4425;-1;0
66;13;10;1;65.604;65.626134;18;ymfPlusDistStep;0.00508939;0;42.4632;42.4632;1;0
66;13;11;1;65.971;65.992134;18;ymfPlusDistStep;0.05;0;37.4894;37.4894;1;0
66;13;12;1;65.780701044236;65.972134;2799;ymfPlusDistStep;0.00379996;21.7104;53.8006;32.5237;-1;0
66;13;13;0;65.354808508006;65.966134;562;ymfPlusDistStep;0.00450702;46.7425;73.628;27.5703;-1;0
66;13;14;1;65.810701044236;65.972134;2799;ymfPlusDistStep;0.00368303;21.7104;44.0618;22.6374;-1;0
66;13;15;0;63.144808508006;65.966134;562;ymfPlusDistStep;0.0037037;46.7425;34.3458;17.7421;-1;0
66;13;16;1;65.744808508006;65.966134;562;ymfPlusDistStep;0.0037037;46.7425;59.0644;12.9272;-1;0
66;13;17;0;54.877784123187;65.809134;3893;ymfPlusDistStep;0.00625;3.20948;21.8015;8.33335;-1;0
66;13;22;1;65.830701044236;65.972134;2799;ymfPlusDistStep;0.00625;21.7104;10.3847;18.1962;-1;0
66;14;8;1;64.510701044236;65.972134;2799;ymfPlusDistStep;0.00517602;21.7104;79.3283;53.0495;-1;0
66;14;9;0;62.980701044236;65.972134;2799;ymfPlusDistStep;0.00501337;21.7104;63.38;48.1309;-1;0
66;14;10;0;63.637784123187;65.809134;3893;ymfPlusDistStep;0.00588235;3.20948;30.5462;43.2309;-1;0
66;14;11;0;52.240701044236;65.972134;2799;ymfPlusDistStep;0.004;21.7104;3.99446;38.3568;-1;0
66;14;12;1;65.826;65.847134;18;ymfPlusDistStep;0.0333333;0;33.5198;33.5198;1;0
66;14;14;1;65.750701044236;65.972134;2799;ymfPlusDistStep;0.00382218;21.7104;26.5521;24.0466;-1;0
66;14;15;0;63.884808508006;65.966134;562;ymfPlusDistStep;0.0037037;46.7425;28.4595;19.5082;-1;0
66;14;16;0;58.647784123187;65.809134;3893;ymfPlusDistStep;0.00588235;3.20948;18.7666;15.2611;-1;0
66;14;20;0;56.134808508006;65.966134;562;ymfPlusDistStep;0.00384615;46.7425;21.9041;11.9259;-1;0
66;14;21;0;62.204808508006;65.966134;562;ymfPlusDistStep;0.00384615;46.7425;18.1422;15.6384;-1;0
66;14;22;0;65.064808508006;65.966134;562;ymfPlusDistStep;0.00380471;46.7425;3.45319;19.9221;-1;0
66;15;16;0;61.027784123187;65.809134;3893;ymfPlusDistStep;0.00625;3.20948;41.7976;18.6733;-1;0
66;15;17;0;63.987784123187;65.809134;3893;ymfPlusDistStep;0.00625;3.20948;44.4008;15.8437;-1;0
66;15;20;0;56.134808508006;65.966134;562;ymfPlusDistStep;0.0037037;46.7425;52.4268;16.0629;-1;0
66;16;17;1;65.563;65.584134;18;ymfPlusDistStep;0.00833333;0;20.4159;20.4159;1;0
66;16;18;0;65.811;65.833134;18;ymfPlusDistStep;1;0;19.2131;19.2131;1;0
66;16;19;1;65.916;65.938134;18;ymfPlusDistStep;1;0;19.2736;19.2736;1;0
66;17;17;0;57.554808508006;65.966134;562;ymfPlusDistStep;0.00384615;46.7425;29.847;25.1515;-1;0
66;17;18;1;65.811;65.833134;18;ymfPlusDistStep;0.0125;0;24.1853;24.1853;1;0
66;17;19;0;65.916;65.938134;18;ymfPlusDistStep;0.02;0;24.2335;24.2335;1;0
66;18;18;0;65.23251824512;65.564134;7913;ymfPlusDistStep;0.0125;10.8343;9.50805;29.1671;-1;0
66;18;19;1;65.8;65.822134;18;ymfPlusDistStep;0.0166667;0;29.207;29.207;1;0
67;11;19;0;61.519511380073;66.991134;5120;ymfPlusDistStep;0.0037037;31.1021;7.46609;6.52149;-1;0
67;11;20;0;66.699511380073;66.991134;5120;ymfPlusDistStep;0.00370307;31.1021;30.6565;9.73966;-1;0
67;11;21;2;66.977;66.999134;18;ymfPlusDistStep;0.00368277;0;14.0425;14.0425;1;0
67;11;22;0;66.951;66.973134;18;ymfPlusDistStep;0.00366544;0;18.6955;18.6955;1;0
67;11;23;2;66.951;66.973134;18;ymfPlusDistStep;0.00367037;0;23.4916;23.4916;1;0
67;11;24;2;66.83;66.851134;18;ymfPlusDistStep;0.00364368;0;28.3582;28.3582;1;0
67;11;25;1;66.649511380073;66.991134;5120;ymfPlusDistStep;0.0037037;31.1021;46.3852;33.2644;-1;0
67;11;26;1;66.699511380073;66.991134;5120;ymfPlusDistStep;0.0037744;31.1021;50.4987;38.1949;-1;0
67;11;27;0;65.519511380073;66.991134;5120;ymfPlusDistStep;0.00383146;31.1021;54.0084;43.1414;-1;0
67;11;28;1;66.609511380073;66.991134;5120;ymfPlusDistStep;0.00413536;31.1021;48.099;48.099;-1;0
67;12;16;1;66.534511194814;66.657134;6526;ymfPlusDistStep;0.025;40.4286;28.7473;12.3014;-1;0
67;12;17;0;59.109511380073;66.991134;5120;ymfPlusDistStep;0.0037037;31.1021;24.8808;7.32503;-1;0
67;12;18;0;64.259511380073;66.991134;5120;ymfPlusDistStep;0.0037037;31.1021;21.7719;2.44688;-1;0
67;12;19;1;66.789511380073;66.991134;5120;ymfPlusDistStep;0.0037037;31.1021;28.944;2.88417;-1;0
67;13;8;0;66.339511380073;66.991134;5120;ymfPlusDistStep;0.00618173;31.1021;64.6174;52.4258;-1;0
67;13;9;2;66.859511380073;66.991134;5120;ymfPlusDistStep;0.00625;31.1021;16.7503;47.4425;-1;0
67;13;10;0;66.819511380073;66.991134;5120;ymfPlusDistStep;0.00494981;31.1021;11.7987;42.4632;-1;0
67;13;11;2;66.811;66.833134;18;ymfPlusDistStep;0.02;0;37.4894;37.4894;1;0
67;13;12;1;66.679511380073;66.991134;5120;ymfPlusDistStep;0.00379996;31.1021;33.5898;32.5237;-1;0
67;13;13;0;65.409511380073;66.991134;5120;ymfPlusDistStep;0.0041282;31.1021;73.628;27.5703;-1;0
67;13;14;1;66.919511380073;66.991134;5120;ymfPlusDistStep;0.00368303;31.1021;8.56966;22.6374;-1;0
67;13;15;0;63.199511380073;66.991134;5120;ymfPlusDistStep;0.0037037;31.1021;34.3458;17.7421;-1;0
67;13;16;1;66.909511380073;66.991134;5120;ymfPlusDistStep;0.0037037;31.1021;18.4562;12.9272;-1;0
67;13;17;0;54.929511380073;66.991134;5120;ymfPlusDistStep;0.00625;31.1021;21.8015;8.33335;-1;0
