#CELLSIZE=5.000000,DATACOL=-1,DATATYPE=pedestrianCount,IDXCOL=3,MAP_TYPE=global,NODE_ID=-1,SEP=;,SIM_BBOX=0;0;164.1;215.1,VERSION=0.4,XOFFSET=-692273.889474,XSIZE=164.100000,YOFFSET=-5337503.566101,YSIZE=215.100000
simtime;x;y;count;measured_t;received_t;source;selection;selectionRank;own_cell;node_id
203;11;31;3;203;203;-1;local;0;0;21454, 22156, 22506
203;11;32;3;203;203;-1;local;0;0;20433, 20674, 20747
203;11;33;2;203;203;-1;local;0;0;18761, 20165
203;11;34;1;203;203;-1;local;0;0;17900
203;11;35;3;203;203;-1;local;0;0;16875, 16948, 17857
203;12;17;3;203;203;-1;local;0;0;41819, 42847, 43675
203;12;18;5;203;203;-1;local;0;0;18, 40259, 40951, 40994, 41430
203;12;19;3;203;203;-1;local;0;0;38968, 39395, 39468
203;12;20;2;203;203;-1;local;0;0;1742, 1821
203;12;21;4;203;203;-1;local;0;0;1894, 2095, 23478, 24272
203;12;22;3;203;203;-1;local;0;0;2471, 2514, 24622
203;12;35;1;203;203;-1;local;0;0;16550
203;13;8;1;203;203;-1;local;0;0;44731
203;13;9;1;203;203;-1;local;0;0;35053
203;13;10;2;203;203;-1;local;0;0;41733, 41776
203;13;12;2;203;203;-1;local;0;0;38839, 38882
203;13;13;2;203;203;-1;local;0;0;41892, 43718
203;13;14;2;203;203;-1;local;0;0;44088, 44131
203;13;15;4;203;203;-1;local;0;0;44877, 44950, 46240, 46283
203;13;16;2;203;203;-1;local;0;0;44426, 44469
203;13;22;5;203;203;-1;local;0;0;2661, 2704, 25048, 25704, 26459
203;13;23;4;203;203;-1;local;0;0;2799, 3198, 3687, 3730
203;13;24;3;203;203;-1;local;0;0;4263, 4336, 4850
